DateVAST,Plate,Well,Group,Genotype,Genotype2,Age,GeneralIssues,Truncated,contourDV_regionpropsLengthOfCentralLine_pixel,contourDV_regionpropsWidth_pixel,yolkDV_regionpropsHeight_pixel,eye1DV_regionpropsArea_pixel2,eye2DV_regionpropsArea_pixel2,YdistanceEdge_eye1DV_eye2DV_pixel,EukledianDistance_eye1DV_eye2DV_pixel,AreaBeforeXMin_contourDV_yolkDV_pixel2,XdistanceBeforeXMin_contourDV_yolkDV_pixel,MeanOfArea_eye1DV_eye2DV_pixel2,DV_HeadAngle_angle,contour_regionpropsWidth_pixel,eye_regionpropsArea_pixel2,pericard_regionpropsArea_pixel2,yolk_regionpropsArea_pixel2,EukledianDistance_eye_otolith2_pixel,AngleToX_otolith2_eye_angle,AngleToX_mouth_tip_otolith2_angle,XdistanceCenter_eye_mouth_tip_pixel,ChordalDistance_pixel,MandibularArchDistance_pixel,JawEyeOtolithAngle_angle,EyeContourXdistance_pixel,HeadArea_pixel2,HeadTrunkAngle_angle,Scale_pixel_per_600um,Conversion_factor,contourDV_regionpropsLengthOfCentralLine_um,contourDV_regionpropsWidth_um,yolkDV_regionpropsHeight_um,eye1DV_regionpropsArea_um2,eye2DV_regionpropsArea_um2,YdistanceEdge_eye1DV_eye2DV_um,EukledianDistance_eye1DV_eye2DV_um,AreaBeforeXMin_contourDV_yolkDV_um2,XdistanceBeforeXMin_contourDV_yolkDV_um,MeanOfArea_eye1DV_eye2DV_um2,DV_HeadAngle_angle,contour_regionpropsWidth_um,eye_regionpropsArea_um2,pericard_regionpropsArea_um2,yolk_regionpropsArea_um2,EukledianDistance_eye_otolith2_um,AngleToX_otolith2_eye_angle,AngleToX_mouth_tip_otolith2_angle,XdistanceCenter_eye_mouth_tip_um,ChordalDistance_um,MandibularArchDistance_um,JawEyeOtolithAngle_angle,EyeContourXdistance_um,HeadArea_um2,HeadTrunkAngle_angle
2022.09.29,3,H10,SRGAP2,SRGAP2C,SRGAP2C,3,No,No,587.8275,657,89.1,1812,1931,27,68.06978,10382,107.1,1871.5,83.86227,657.2,1005,35,3087,,,,30.2816,625.1839,28,,36.1204,,,123,0.004878049,2867.45122,3204.878049,434.6341463,78.12835217,88.72720999,131.7073171,332.0477073,2564.804854,522.4390244,83.34353956,83.86227,3205.853659,24.03390839,0.029149316,226.7595241,,,,147.715122,3049.677561,136.5853659,,176.1970732,,
2022.09.29,3,H11,SRGAP2,SRGAP2C,SRGAP2C,3,No,No,589.4258,629,113.2,1842,1582,29.1,68.40143,10134,114.9,1712,82.651,678.2,1948,2256,10637,,,,33.02005,690.7585,20,,40.34702,,,123,0.004878049,2875.247805,3068.292683,552.195122,80.73679952,59.55321832,141.9512195,333.6655122,2443.734825,560.4878049,69.74286734,82.651,3308.292683,90.29634741,121.1073409,2692.344295,,,,161.0734146,3369.553659,97.56097561,,196.8147317,,
2022.09.29,3,H12,SRGAP2,SRGAP2C,SRGAP2C,3,Yes,No,480.8596,493.1,61.3,0,0,,,0,,,,593.1,0,0,0,,,,,,,,,,,123,0.004878049,2345.656585,2405.365854,299.0243902,0,0,0,0,0,0,0,0,2893.170732,0,0,0,,,,0,0,0,,0,0,0
2022.09.30,1,A02,GPR89,gpr89KO,gpr89KO,3,No,No,566.4291,580,88.1,1637,1679,19,59.43828,7740,96,1658,78.14813,580.1,1574,977,8807,59.0083,9.941467,21.64984,19.93138,581.645,15,24.56479,39.80877,3840,167.2426,123,0.004878049,2763.06878,2829.268293,429.7560976,63.76606782,67.08009518,92.68292683,289.9428293,1425.522903,468.2926829,65.41258775,78.14813,2829.756098,58.95243308,22.71336109,1845.645425,287.8453659,9.941467,21.64984,97.2262439,2837.292683,73.17073171,24.56479,194.189122,350.876859,167.2426
2022.09.30,1,A03,GPR89,gpr89KO,gpr89KO,3,Yes,No,579.7631,595.1,99.1,0,0,,,2657,57.1,,,601.2,70,934,9881,57.99122,25.72393,,,617.9929,26,,36.11429,3986,153.3485,123,0.004878049,2828.112683,2902.926829,483.4146341,0,0,0,0,167.9868888,278.5365854,0,0,2932.682927,0.116597264,20.75802499,2323.24,,,,0,3014.599512,126.8292683,,176.1672683,378.0653421,153.3485
2022.09.30,1,A04,GPR89,gpr89KO,gpr89KO,3,No,No,622.5596,639.1,86.1,1618,1660,24.9,64.71774,8610,100.1,1639,80.49524,611,1835,844,10297,59.33409,17.19791,28.05026,24.47173,619.9398,10,18.34951,41.43052,4234,161.055,123,0.004878049,3036.876098,3117.560976,420,62.29444378,65.57049375,121.4634146,315.6962927,1764,488.2926829,63.92197501,80.49524,2980.487805,80.12433076,16.95029149,2522.979393,289.4345854,17.19791,28.05026,119.3742927,3024.096585,48.7804878,18.34951,202.1000976,426.5736109,161.055
2022.09.30,1,A05,GPR89,gpr89KO,gpr89KO,3,No,No,631.0307,650.9,87.2,1539,1737,22.9,60.52857,8858,105,1638,76.58033,609.1,1855,622,10137,57.48794,13.123,23.2832,21.08896,623.6887,9,20.36274,39.18652,3885,167.0361,123,0.004878049,3078.198537,3175.121951,425.3658537,56.35980964,71.79462225,111.7073171,295.2613171,1867.083022,512.195122,63.84399762,76.58033,2971.219512,81.88042832,9.206044021,2445.181892,280.4289756,13.123,23.2832,102.8729756,3042.383902,43.90243902,20.36274,191.1537561,359.148721,167.0361
2022.09.30,1,A06,GPR89,gpr89KO,gpr89KO,3,No,No,586.9186,603,90.2,1606,1749,23.8,63.91344,8756,106,1677.5,77.20209,619.1,2105,1093,10298,61.19456,14.13939,24.30011,27.52208,624.6919,10,17.10871,37.61473,4132,163.7124,123,0.004878049,2863.017561,2941.463415,440,61.3738489,72.79002974,116.097561,311.772878,1824.331612,517.0731707,66.96029149,77.20209,3020,105.4378346,28.42710291,2523.469459,298.5100488,14.13939,24.30011,134.2540488,3047.277561,48.7804878,17.10871,183.4864878,406.2682689,163.7124
2022.09.30,1,A07,GPR89,gpr89KO,gpr89KO,3,No,No,604.8828,623,99.1,1625,1688,25.9,63.57611,8410,102,1656.5,79.31389,605,2316,1424,10062,56.89127,14.00593,26.57503,22.67384,610.2843,8,21.4284,35.53411,3776,164.1047,123,0.004878049,2950.647805,3039.02439,483.4146341,62.83462225,67.80116597,126.3414634,310.1273659,1683.000595,497.5609756,65.29428316,79.31389,2951.219512,127.634884,48.25165973,2409.133706,277.5183902,14.00593,26.57503,110.6040976,2976.996585,39.02439024,21.4284,173.337122,339.2784295,164.1047
2022.09.30,1,A08,GPR89,gpr89KO,gpr89KO,3,No,No,634.1576,651,82.1,1606,1578,23.9,62.37715,8868,106,1592,78.41441,616.2,1847,1381,9243,66.59701,11.00305,21.03603,26.46708,622.928,13,19.46957,36.47807,4121,165.5487,123,0.004878049,3093.451707,3175.609756,400.4878049,61.3738489,59.25244497,116.5853659,304.2787805,1871.300988,517.0731707,60.30848305,78.41441,3005.853659,81.17570494,45.38158239,2032.910149,324.8634634,11.00305,21.03603,129.1077073,3038.673171,63.41463415,19.46957,177.9418049,404.1080547,165.5487
2022.09.30,1,A09,GPR89,gpr89KO,gpr89KO,3,No,No,630.9429,649,91,1711,1678,24.9,63.52695,8690,105,1694.5,80.312,613.1,2284,1187,10612,61.23367,12.82193,24.9808,26.39538,620.7997,11,20.1605,36.30998,4240,165.4341,123,0.004878049,3077.770244,3165.853659,443.902439,69.66141582,67.00021416,121.4634146,309.887561,1796.932778,512.195122,68.3243367,80.312,2990.731707,124.132207,33.52692445,2679.703605,298.7008293,12.82193,24.9808,128.7579512,3028.29122,53.65853659,20.1605,177.1218537,427.7834622,165.4341
2022.09.30,1,A10,GPR89,gpr89KO,gpr89KO,3,No,No,607.9379,626,89,1580,1632,19,59.79216,8280,101,1606,69.62274,611.1,1185,1000,9705,56.89497,11.36726,25.65632,25.01088,615.6965,16,22.15264,39.16034,3813,167.6136,123,0.004878049,2965.550732,3053.658537,434.1463415,59.40273647,63.37713266,92.68292683,291.6690732,1631.371802,492.6829268,61.3738489,69.62274,2980.97561,33.41403926,23.7953599,2241.214158,277.536439,11.36726,25.65632,122.0042927,3003.397561,78.04878049,22.15264,191.0260488,345.96,167.6136
2022.09.30,1,A11,GPR89,gpr89KO,gpr89KO,3,No,No,584.8416,600.9,86.2,1764,1620,23.9,62.89658,8509,104,1692,85.58349,603,2210,1104,9859,57.54237,13.33348,27.21925,24.11323,610.293,12,21.97708,39.15158,3824,166.4215,123,0.004878049,2852.885854,2931.219512,420.4878049,74.04392623,62.44854253,116.5853659,306.8125854,1722.857371,507.3170732,68.12287924,85.58349,2941.463415,116.2189173,29.00216538,2312.906151,280.6944878,13.33348,27.21925,117.6255122,2977.039024,58.53658537,21.97708,190.9833171,347.9589768,166.4215
2022.09.30,1,B01,GPR89,GPR89B,GPR89B,3,No,No,623.3073,641.9,95.1,1633,1782,23.9,62.87383,8709,108,1707.5,75.84907,616,1967,1459,10479,58.7211,16.25147,30.40198,22.17426,631.5063,16,22.81083,35.2669,4077,161.818,123,0.004878049,3040.523415,3131.219512,463.902439,63.45482451,75.56273647,116.5853659,306.7016098,1804.799072,526.8292683,69.37671029,75.84907,3004.878049,92.06636526,50.65273052,2612.95517,286.4443902,16.25147,30.40198,108.167122,3080.518537,78.04878049,22.81083,172.0336585,395.5247829,161.818
2022.09.30,1,B02,GPR89,GPR89B,GPR89B,3,No,No,649.351,669,89.1,1718,1733,24.8,66.54359,9209,107,1725.5,78.57881,629,1760,898,9859,61.521,17.92881,28.20184,26.67998,637.7472,14,16.87997,39.96648,4571,161.6506,123,0.004878049,3167.565854,3263.414634,434.6341463,70.23257585,71.46434265,120.9756098,324.602878,2017.981701,521.9512195,70.84712076,78.57881,3068.292683,73.70850684,19.18867341,2312.906151,300.102439,17.92881,28.20184,130.1462439,3110.961951,68.29268293,16.87997,194.958439,497.1812255,161.6506
2022.09.30,1,B03,GPR89,GPR89B,GPR89B,3,No,No,607.7977,626,97.1,1766,1784,23.8,64.32288,8713,107,1775,73.45278,606.2,2336,1291,10117,64.88128,17.187,27.37791,24.31891,619.0166,9,19.00389,38.91781,4421,160.978,123,0.004878049,2964.866829,3053.658537,473.6585366,74.21192148,75.73244497,116.097561,313.7701463,1806.457323,521.9512195,74.9702558,73.45278,2957.073171,129.8488043,39.65927424,2435.542867,316.4940488,17.187,27.37791,118.6288293,3019.593171,43.90243902,19.00389,189.8429756,465.086044,160.978
2022.09.30,1,B04,GPR89,GPR89B,GPR89B,3,No,No,634.7408,656.9,89.1,1737,1800,26.8,66.47248,9520,108.1,1768.5,78.57881,626.1,2071,1242,10371,61.96901,15.08223,26.97217,27.6715,633.3218,14,18.78057,37.52825,4238,163.5733,123,0.004878049,3096.296585,3204.390244,434.6341463,71.79462225,77.09696609,130.7317073,324.256,2156.582986,527.3170732,74.42218322,78.57881,3054.146341,102.0592742,36.70586556,2559.372778,302.2878537,15.08223,26.97217,134.9829268,3089.374634,68.29268293,18.78057,183.0646341,427.3799881,163.5733
2022.09.30,1,B05,GPR89,GPR89B,GPR89B,3,No,No,626.0527,644.1,90,1735,1813,24.9,65.6886,9070,104.1,1774,82.88147,613.1,2029,1153,10376,58.50171,12.36178,25.02775,29.62402,629.4036,18,18.34579,38.47166,4006,166.4902,123,0.004878049,3053.91561,3141.95122,439.0243902,71.62938727,78.21461035,121.4634146,320.4321951,1957.522903,507.804878,74.88580607,82.88147,2990.731707,97.96171327,31.63376562,2561.84119,285.3741951,12.36178,25.02775,144.5074146,3070.261463,87.80487805,18.34579,187.6666341,381.8687924,166.4902
2022.09.30,1,B06,GPR89,GPR89B,GPR89B,3,No,No,632.3833,651.9,93,1531,1622,24.9,63.93421,9019,106,1576.5,81.11752,611,2179,1230,10335,61.91926,15.83059,25.13987,27.18372,624.8275,8,16.08838,36.33318,4099,162.4615,123,0.004878049,3084.796585,3180,453.6585366,55.7753956,62.60283165,121.4634146,311.8741951,1935.570756,517.0731707,59.13985128,81.11752,2980.487805,112.9813444,36,2541.635336,302.0451707,15.83059,25.13987,132.6035122,3047.939024,39.02439024,16.08838,177.2350244,399.8049018,162.4615
2022.09.30,1,B07,GPR89,GPR89B,GPR89B,3,No,No,655.3656,675,92,1796,1877,25.9,65.97176,9720,114,1836.5,78.00923,632.1,2328,1673,10303,65.57446,16.00788,24.98709,26.29137,637.4639,10,16.85757,37.12973,4599,162.5599,123,0.004878049,3196.905366,3292.682927,448.7804878,76.75469363,83.83412255,126.3414634,321.8134634,2248.147531,556.097561,80.25537775,78.00923,3083.414634,128.9609518,66.6015229,2525.9205,319.8754146,16.00788,24.98709,128.2505854,3109.58,48.7804878,16.85757,181.1206341,503.2909221,162.5599
2022.09.30,1,B08,GPR89,GPR89B,GPR89B,3,No,No,586.4127,603,89.2,1432,1518,23.8,59.28546,7330,91,1475,82.69555,567,1619,1093,9491,52.06144,11.16386,27.10578,22.93423,568.1146,14,23.37518,36.78629,3337,168.2206,123,0.004878049,2860.549756,2941.463415,435.1219512,48.79533611,54.83221892,116.097561,289.1973659,1278.498513,443.902439,51.76977989,82.69555,2765.853659,62.37146936,28.42710291,2143.464152,253.9582439,11.16386,27.10578,111.8742927,2771.290732,68.29268293,23.37518,179.4453171,264.9748721,168.2206
2022.09.30,1,B09,GPR89,GPR89B,GPR89B,3,No,Yes,617.1934,634.1,94.2,2007,1736,23.9,64.19596,9037,104.1,1871.5,81.92784,625.9,2300,1239,9793,60.50061,16.04429,26.67204,27.70804,630.5335,8,16.94901,37.30043,4380,163.3874,123,0.004878049,3010.699512,3093.170732,459.5121951,95.84887567,71.71198096,116.5853659,313.1510244,1943.304438,507.804878,83.34353956,81.92784,3053.170732,125.8774539,36.52875669,2282.042808,295.1249268,16.04429,26.67204,135.1611707,3075.773171,39.02439024,16.94901,181.9533171,456.4997026,163.3874
2022.09.30,1,B10,GPR89,GPR89B,GPR89B,3,No,No,596.6962,611.1,76,1409,1674,26.9,63.44231,8759,104.1,1541.5,80.81891,614.1,1754,1469,8590,58.21769,9.473533,23.12542,26.9875,610.0486,17,21.31619,36.80844,3848,168.288,123,0.004878049,2910.713171,2980.97561,370.7317073,47.24047591,66.68116597,131.2195122,309.4746829,1825.581939,507.804878,56.54306365,80.81891,2995.609756,73.20680547,51.34945866,1755.814396,283.9887317,9.473533,23.12542,131.6463415,2975.846829,82.92682927,21.31619,179.5533659,352.3403688,168.288
2022.09.30,1,B11,GPR89,GPR89B,GPR89B,3,No,No,595.9014,613,81.2,1672,1851,22.9,63.20098,9238,110,1761.5,79.01535,607.9,1915,1196,9488,60.64183,11.89249,19.31095,21.40998,615.0329,12,17.11335,37.247,4097,167.6758,123,0.004878049,2906.836098,2990.243902,396.097561,66.52192742,81.5276859,111.7073171,308.2974634,2030.711338,536.5853659,73.83419988,79.01535,2965.365854,87.26293873,34.03726353,2142.109316,295.8138049,11.89249,19.31095,104.4389268,3000.160488,58.53658537,17.11335,181.6926829,399.4148483,167.6758
2022.09.30,1,B12,GPR89,GPR89B,GPR89B,3,No,No,617.236,634.1,93.2,1891,1898,25.8,65.91375,9659,110.1,1894.5,78.47473,634.1,2380,1113,9923,60.44619,12.31252,25.56498,28.61875,647.6428,17,19.86445,42.73445,4419,166.8519,123,0.004878049,3010.907317,3093.170732,454.6341463,85.08937537,85.7204997,125.8536585,321.5304878,2220.018584,537.0731707,85.40464604,78.47473,3093.170732,134.7864366,29.47695419,2343.032219,294.8594634,12.31252,25.56498,139.6036585,3159.233171,82.92682927,19.86445,208.4607317,464.6653421,166.8519
2022.09.30,1,C01,control,scrambled,control,3,Yes,No,459.3952,473,38,0,0,,,0,,,,534.2,0,825,8849,,,,,542.9412,,,,,,123,0.004878049,2240.952195,2307.317073,185.3658537,0,0,0,0,0,0,0,0,2605.853659,0,16.19571684,1863.290922,,,,0,2648.493659,0,,0,0,0
2022.09.30,1,C02,control,scrambled,control,3,No,No,633.4867,651,89.1,1602,1446,26,63.48779,8872,105,1524,83.97442,623,1445,1262,9871,59.96251,15.40904,31.90659,17.4457,638.9806,14,28.66099,41.45121,4196,163.8754,123,0.004878049,3090.179024,3175.609756,434.6341463,61.06850684,49.75409875,126.8292683,309.6965366,1872.989506,512.195122,55.26653183,83.97442,3039.02439,49.68530637,37.89753718,2318.539941,292.5000488,15.40904,31.90659,85.10097561,3116.978537,68.29268293,28.66099,202.2010244,418.9510054,163.8754
2022.09.30,1,C03,control,scrambled,control,3,No,No,623.926,641.9,87,1650,1702,25.9,64.56203,9203,109,1676,76.85615,624.1,2104,1598,8957,66.38945,14.16108,33.94276,11.73394,626.7564,9,37.51407,39.59696,4681,162.7701,123,0.004878049,3043.541463,3131.219512,424.3902439,64.78286734,68.93049375,126.3414634,314.9367317,2015.35298,531.7073171,66.84059488,76.85615,3044.390244,105.33768,60.76392623,1909.050541,323.8509756,14.16108,33.94276,57.23873171,3057.348293,43.90243902,37.51407,193.1559024,521.3982391,162.7701
2022.09.30,1,C04,control,scrambled,control,3,No,No,640.8523,659,86.1,1988,1698,19.8,63.30002,8942,104,1843,80.51898,626,2256,1181,10565,62.07914,15.14609,29.08506,24.964,634.4179,11,22.06919,36.70301,4243,163.6586,123,0.004878049,3126.10878,3214.634146,420,94.04268888,68.60687686,96.58536585,308.7805854,1902.661844,507.3170732,80.82448543,80.51898,3053.658537,121.1073409,33.18883998,2656.019631,302.8250732,15.14609,29.08506,121.7756098,3094.721463,53.65853659,22.06919,179.0390732,428.3890303,163.6586
2022.09.30,1,C05,control,scrambled,control,3,No,No,593.0245,610,89.1,1444,1468,23.8,61.37981,8114,97,1456,76.05446,579.9,1485,1300,8996,55.2369,13.81582,29.51364,17.32716,583.4581,14,27.77906,38.26397,3836,165.8047,123,0.004878049,2892.802439,2975.609756,434.6341463,49.61656157,51.27957168,116.097561,299.4137073,1566.615015,473.1707317,50.4446401,76.05446,2828.780488,52.47412255,40.21415824,1925.711267,269.4482927,13.81582,29.51364,84.52273171,2846.137073,68.29268293,27.77906,186.6535122,350.1462463,165.8047
2022.09.30,1,C06,control,scrambled,control,3,No,No,643.6157,662,91.1,1796,1762,19,61.63112,9151,110,1779,73.2913,628.1,1831,1380,10344,59.74068,15.17139,26.92157,24.89085,636.3594,14,19.63806,42.17968,4496,163.8689,123,0.004878049,3139.58878,3229.268293,444.3902439,76.75469363,73.87612136,92.68292683,300.6396098,1992.642499,536.5853659,75.30853064,73.2913,3063.902439,79.7753956,45.3158834,2546.063914,291.4179512,15.17139,26.92157,121.4187805,3104.192195,68.29268293,19.63806,205.7545366,480.9997858,163.8689
2022.09.30,1,C07,control,scrambled,control,3,No,No,602.0679,619,95.1,1583,1692,22.8,62.82153,8841,108.1,1637.5,75.38848,592.9,1961,1901,9767,55.61364,18.79501,38.71152,10.34447,600.9991,9,33.66807,36.91433,3872,158.5102,123,0.004878049,2936.916585,3019.512195,463.902439,59.62853064,68.12287924,111.2195122,306.4464878,1859.923403,527.3170732,63.80502677,75.38848,2892.195122,91.50555622,85.99169542,2269.94144,271.2860488,18.79501,38.71152,50.46082927,2931.702927,43.90243902,33.66807,180.0699024,356.7491731,158.5102
2022.09.30,1,C08,control,scrambled,control,3,No,No,631.8514,651.9,93.1,1739,1780,24.9,64.06903,8946,106,1759.5,86.22999,611.2,1806,910,10974,59.23096,17.06602,30.3803,21.89744,619.1349,13,22.22735,34.99059,4061,161.7606,123,0.004878049,3082.201951,3180,454.1463415,71.96004759,75.39321832,121.4634146,312.5318537,1904.36445,517.0731707,73.66663296,86.22999,2981.463415,77.6118025,19.70493754,2865.643688,288.9315122,17.06602,30.3803,106.8167805,3020.170244,63.41463415,22.22735,170.6858049,392.4264366,161.7606
2022.09.30,1,C10,control,scrambled,control,3,No,No,622.6431,640.8,92.2,1728,1869,25.9,66.35198,10069,115,1798.5,75.87479,641.1,2382,1252,9951,64.69163,13.26012,24.98372,26.36903,648.5482,16,20.46855,37.24265,4503,165.7656,123,0.004878049,3037.283415,3125.853659,449.7560976,71.05256395,83.1210232,126.3414634,323.6681951,2412.486877,560.9756098,76.96852469,75.87479,3127.317073,135.0130637,37.29932183,2356.27367,315.5689268,13.26012,24.98372,128.6294146,3163.649756,78.04878049,20.46855,181.6714634,482.4987269,165.7656
2022.09.30,1,C11,control,scrambled,control,3,No,No,627.9347,654.6,92.1,1862,1818,23.9,65.18508,9654,114.1,1840,77.89953,630.9,2141,1105,10096,61.36992,14.7543,28.9495,24.40446,634.9514,14,22.56635,41.24148,4435,164.8363,123,0.004878049,3063.096098,3193.170732,449.2682927,82.49955979,78.64661511,116.5853659,317.976,2217.720785,556.5853659,80.56157049,77.89953,3077.560976,109.0750982,29.05472933,2425.44238,299.3654634,14.7543,28.9495,119.0461463,3097.323902,68.29268293,22.56635,201.1779512,468.0362879,164.8363
2022.09.30,1,C12,control,scrambled,control,3,No,No,622.955,639.1,89.1,1729,1780,24.9,66.32395,9547,109.1,1754.5,82.15611,636,2361,1539,10453,63.88073,12.36659,30.22942,16.36354,639.6318,9,32.84146,33.46463,4143,164.8612,123,0.004878049,3038.804878,3117.560976,434.6341463,71.13482451,75.39321832,121.4634146,323.5314634,2168.833052,532.195122,73.24854848,82.15611,3102.439024,132.6429744,56.35980964,2600.004973,311.6133171,12.36659,30.22942,79.82214634,3120.155122,43.90243902,32.84146,163.2420976,408.4342415,164.8612
2022.09.30,1,D01,NPY4R,npy4rKO,npy4rKO,3,No,No,633.0684,652,87.1,1389,1642,25.2,63.60776,8298,103,1515.5,77.85509,608,1461,1233,9598,59.34327,13.34941,24.6439,29.25895,612.1379,18,17.21002,39.23956,4210,165.3714,123,0.004878049,3088.138537,3180.487805,424.8780488,45.90888757,64.15619274,122.9268293,310.2817561,1638.472433,502.4390244,54.65176086,77.85509,2965.853659,50.79169542,36.17582391,2192.066722,289.4793659,13.34941,24.6439,142.7265854,2986.038537,87.80487805,17.21002,191.4124878,421.7513385,165.3714
2022.09.30,1,D02,NPY4R,npy4rKO,npy4rKO,3,Yes,No,476.3271,488.1,77.2,0,0,,,0,,,,575.2,0,1185,9273,,,,,581.9464,,,,,,123,0.004878049,2323.546829,2380.97561,376.5853659,0,0,0,0,0,0,0,0,2805.853659,0,33.41403926,2046.127995,,,,0,2838.762927,0,,0,0,0
2022.09.30,1,D03,NPY4R,npy4rKO,npy4rKO,3,No,No,618.7499,636,95.2,1481,1598,22.8,62.51107,8091,96,1539.5,77.43999,598.1,1964,1512,9717,58.25114,15.76337,27.46146,24.10593,611.9191,9,19.52549,34.19857,3931,163.5237,123,0.004878049,3018.292195,3102.439024,464.3902439,52.1918144,60.76392623,111.2195122,304.9320488,1557.746127,468.2926829,56.39643664,77.43999,2917.560976,91.78574658,54.39961927,2246.76,284.1519024,15.76337,27.46146,117.5899024,2984.97122,43.90243902,19.52549,166.8222927,367.7040095,163.5237
2022.09.30,1,D04,NPY4R,npy4rKO,npy4rKO,3,No,No,619.2101,636,78.2,1647,1781,25.8,63.71409,8530,101,1714,81.11752,596,2081,883,8425,60.39244,11.68708,22.93888,27.0722,601.5895,12,18.91725,35.90101,3905,166.2738,123,0.004878049,3020.537073,3102.439024,381.4634146,64.54750744,75.4779536,125.8536585,310.800439,1731.371802,492.6829268,69.90591315,81.11752,2907.317073,103.0472576,18.55298037,1689.009518,294.5972683,11.68708,22.93888,132.0595122,2934.582927,58.53658537,18.91725,175.126878,362.8560381,166.2738
2022.09.30,1,D05,NPY4R,npy4rKO,npy4rKO,3,No,Yes,554.2537,569.1,93.2,1421,1561,27,62.5905,7609,94.1,1491,77.43999,583.1,1719,1224,10290,58.31506,14.81055,28.99222,23.66601,593.363,12,22.22052,35.50436,3780,163.5934,123,0.004878049,2703.676585,2776.097561,454.6341463,48.04856633,57.98265318,131.7073171,305.3195122,1377.677121,459.0243902,52.89901249,77.43999,2844.390244,70.3143605,35.64963712,2519.550268,284.4637073,14.81055,28.99222,115.4439512,2894.453659,58.53658537,22.22052,173.192,339.9976205,163.5934
2022.09.30,1,D06,NPY4R,npy4rKO,npy4rKO,3,No,No,633.8565,652.1,89.1,1703,1753,24.9,66.02936,9442,113,1728,77.83322,632.1,2030,1239,10487,60.82726,15.5533,29.61665,22.86778,639.2475,11,23.06791,39.19655,4337,162.573,123,0.004878049,3091.982927,3180.97561,434.6341463,69.01151695,73.12335515,121.4634146,322.094439,2121.388792,551.2195122,71.05256395,77.83322,3083.414634,98.05829863,36.52875669,2616.946318,296.7183415,15.5533,29.61665,111.5501463,3118.280488,53.65853659,23.06791,191.2026829,447.580464,162.573
2022.09.30,1,D07,NPY4R,npy4rKO,npy4rKO,3,No,No,621.1846,639,102.1,1565,1517,23.9,62.08237,8115,104.1,1541,73.00288,598,1886,1238,9866,55.45437,16.43082,33.71125,10.47252,600.0482,11,34.93752,38.32927,3817,162.3289,123,0.004878049,3030.16878,3117.073171,498.0487805,58.28019036,54.76,116.5853659,302.8408293,1567.00119,507.804878,56.50638905,73.00288,2917.073171,84.64,36.46981559,2316.191695,270.509122,16.43082,33.71125,51.08546341,2927.06439,53.65853659,34.93752,186.9720488,346.6862344,162.3289
2022.09.30,1,D08,NPY4R,npy4rKO,npy4rKO,3,No,No,508.9694,522.1,118.2,833,818,26.8,54.17991,6218,85.1,825.5,78.23128,521,933,2954,10536,51.72086,15.20804,34.84509,13.69187,528.7065,32,31.12603,29.24652,3190,163.8466,123,0.004878049,2482.777561,2546.829268,576.5853659,16.51133849,15.9220464,130.7317073,264.2922439,920.0124688,415.1219512,16.21535396,78.23128,2541.463415,20.71359905,207.6410708,2641.45856,252.296878,15.20804,34.84509,66.78960976,2579.056098,156.097561,31.12603,142.6659512,242.1439619,163.8466
2022.09.30,1,D09,NPY4R,npy4rKO,npy4rKO,3,No,No,571.3223,587,88,1381,1528,25.9,63.52474,8192,101,1454.5,81.33115,591.1,1887,1394,9839,55.32488,14.19727,26.51354,20.96373,601.5892,8,21.92806,40.05935,4010,162.4972,123,0.004878049,2786.938049,2863.414634,429.2682927,45.38158239,55.55702558,126.3414634,309.8767805,1596.879572,492.6829268,50.3407555,81.33115,2883.414634,84.72977989,46.24,2303.531731,269.8774634,14.19727,26.51354,102.2620976,2934.581463,39.02439024,21.92806,195.4114634,382.6317668,162.4972
2022.09.30,1,D10,NPY4R,npy4rKO,npy4rKO,3,No,No,609.7238,628,86.2,1573,1520,24.9,62.07596,8275,100,1546.5,73.88871,591.2,1577,1253,9222,61.39619,12.92899,26.59626,21.21236,600.2812,11,25.08789,39.48954,4092,166.7647,123,0.004878049,2974.262439,3063.414634,420.4878049,58.87754908,54.97679952,121.4634146,302.809561,1629.402142,487.804878,56.91046401,73.88871,2883.902439,59.17737061,37.35892921,2023.683141,299.4936098,12.92899,26.59626,103.4749268,2928.200976,53.65853659,25.08789,192.6319024,398.4405473,166.7647
2022.09.30,1,D11,NPY4R,npy4rKO,npy4rKO,3,No,No,602.1286,619,93.2,1680,1626,22.9,62.0449,8009,100.1,1653,73.88871,587.9,2116,1319,9499,57.267,14.53231,31.97162,20.32721,588.4346,8,26.33373,39.88185,4077,163.026,123,0.004878049,2937.212683,3019.512195,454.6341463,67.1600238,62.91198096,111.7073171,302.6580488,1526.331493,488.2926829,65.01865556,73.88871,2867.804878,106.542677,41.39823914,2147.079143,279.3512195,14.53231,31.97162,99.15712195,2870.412683,39.02439024,26.33373,194.5456098,395.5247829,163.026
